2023: 6:13:13: 7:48:460
      time   velocity     latpos     clutch       ypos    heading  traflight       gear     segnum 

    0.1000,   11.3244,    2.9729,    0.0000, -818.5129,    0.1336,    0.0000,    3.0000,   10.0000
    0.2000,   11.4487,    2.9854,    0.0000, -817.4109,    0.1930,    0.0000,    3.0000,   10.0000
    0.3000,   11.5783,    2.9989,    0.0000, -816.2948,    0.2447,    0.0000,    3.0000,   10.0000
    0.4000,   11.7119,    3.0129,    0.0000, -815.1641,    0.2770,    0.0000,    3.0000,   10.0000
    0.5000,   11.8462,    3.0274,    0.0000, -814.0187,    0.3002,    0.0000,    3.0000,   10.0000
    0.6000,   11.9798,    3.0424,    0.0000, -812.8585,    0.3214,    0.0000,    3.0000,   10.0000
    0.7000,   12.1125,    3.0580,    0.0000, -811.6837,    0.3415,    0.0000,    3.0000,   10.0000
    0.8000,   12.2428,    3.0741,    0.0000, -810.4942,    0.3605,    0.0000,    3.0000,   10.0000
    0.9000,   12.3697,    3.0907,    0.0000, -809.2906,    0.3782,    0.0000,    3.0000,   10.0000
    1.0000,   12.4949,    3.1078,    0.0000, -808.0729,    0.3949,    0.0000,    3.0000,   10.0000
    1.1000,   12.6194,    3.1254,    0.0000, -806.8419,    0.4105,    0.0000,    3.0000,   10.0000
    1.2000,   12.7431,    3.1434,    0.0000, -805.5966,    0.4251,    0.0000,    3.0000,   10.0000
    1.3000,   12.8679,    3.1619,    0.0000, -804.3376,    0.4387,    0.0000,    3.0000,   10.0000
    1.4000,   12.9946,    3.1808,    0.0000, -803.0646,    0.4511,    0.0000,    3.0000,   10.0000
    1.5000,   13.1219,    3.2001,    0.0000, -801.7776,    0.4625,    0.0000,    3.0000,   10.0000
    1.6000,   13.2490,    3.2198,    0.0000, -800.4766,    0.4725,    0.0000,    3.0000,   10.0000
    1.7000,   13.3753,    3.2395,    0.0000, -799.1617,    0.4728,    0.0000,    3.0000,   10.0000
    1.8000,   13.5010,    3.2588,    0.0000, -797.8329,    0.4550,    0.0000,    3.0000,   10.0000
    1.9000,   13.6244,    3.2775,    0.0000, -796.4907,    0.4274,    0.0000,    3.0000,   10.0000
    2.0000,   13.7459,    3.2951,    0.0000, -795.1351,    0.3840,    0.0000,    3.0000,   10.0000
    2.1000,   13.8642,    3.3105,    0.0000, -793.7668,    0.2987,    0.0000,    3.0000,   10.0000
    2.2000,   13.9776,    3.3223,    0.0000, -792.3864,    0.1661,    0.0000,    3.0000,   10.0000
    2.3000,   14.0880,    3.3297,    0.0000, -790.9941,    0.0002,    0.0000,    3.0000,   10.0000
    2.4000,   14.1976,    3.3326,    0.0000, -789.5900,  355.6875,    0.0000,    3.0000,   10.0000
    2.5000,   14.3069,    3.3310,    0.0000, -788.1745,  359.5757,    0.0000,    3.0000,   10.0000
    2.6000,   14.4176,    3.3249,    0.0000, -786.7474,  359.4568,    0.0000,    3.0000,   10.0000
    2.7000,   14.5271,    3.3140,    0.0000, -785.3087,  359.2726,    0.0000,    3.0000,   10.0000
    2.8000,   14.6341,    3.2979,    0.0000, -783.8585,  359.0751,    0.0000,    3.0000,   10.0000
    2.9000,   14.7383,    3.2761,    0.0000, -782.3973,  358.8657,    0.0000,    3.0000,   10.0000
