2023: 6:22:12:43:51:490
      time   velocity     latpos     clutch       ypos    heading  traflight       gear     segnum 

    0.1000,    3.4273,   -0.0288,    0.0000,  233.4427,  359.5074,    0.0000,    1.0000,    0.0000
    0.2000,    3.6059,   -0.0329,    0.0000,  233.7948,  359.4712,    0.0000,    1.0000,    0.0000
    0.3000,    3.7814,   -0.0371,    0.0000,  234.1647,  359.4443,    0.0000,    1.0000,    0.0000
    0.4000,    3.9538,   -0.0416,    0.0000,  234.5519,  359.4188,    0.0000,    1.0000,    0.0000
    0.5000,    4.1248,   -0.0465,    0.0000,  234.9563,  359.3924,    0.0000,    1.0000,    0.0000
    0.6000,    4.2932,   -0.0515,    0.0000,  235.3777,  359.3733,    0.0000,    1.0000,    0.0000
    0.7000,    4.4605,   -0.0562,    0.0000,  235.8158,  359.3773,    0.0000,    1.0000,    0.0000
    0.8000,    4.6255,   -0.0607,    0.0000,  236.2706,  359.3918,    0.0000,    1.0000,    0.0000
    0.9000,    4.7924,   -0.0652,    0.0000,  236.7418,  359.4073,    0.0000,    1.0000,    0.0000
    1.0000,    4.9643,   -0.0698,    0.0000,  237.2301,  359.4234,    0.0000,    1.0000,    0.0000
    1.1000,    5.1377,   -0.0744,    0.0000,  237.7357,  359.4401,    0.0000,    1.0000,    0.0000
    1.2000,    5.3104,   -0.0790,    0.0000,  238.2581,  359.4572,    0.0000,    1.0000,    0.0000
    1.3000,    5.4800,   -0.0835,    0.0000,  238.7981,  359.4750,    0.0000,    1.0000,    0.0000
    1.4000,    5.6465,   -0.0881,    0.0000,  239.3549,  359.4932,    0.0000,    1.0000,    0.0000
    1.5000,    5.8101,   -0.0926,    0.0000,  239.9282,  359.5119,    0.0000,    1.0000,    0.0000
    1.6000,    5.9707,   -0.0970,    0.0000,  240.5177,  359.5312,    0.0000,    1.0000,    0.0000
    1.7000,    6.1288,   -0.1014,    0.0000,  241.1231,  359.5511,    0.0000,    1.0000,    0.0000
    1.8000,    6.2857,   -0.1056,    0.0000,  241.7442,  359.5714,    0.0000,    1.0000,    0.0000
    1.9000,    6.4398,   -0.1097,    0.0000,  242.3810,  359.5923,    0.0000,    1.0000,    0.0000
    2.0000,    6.5912,   -0.1137,    0.0000,  243.0329,  359.6144,    0.0000,    1.0000,    0.0000
    2.1000,    6.7398,   -0.1170,    0.0000,  243.6999,  359.6516,    0.0000,    1.0000,    0.0000
    2.2000,    6.8859,   -0.1194,    0.0000,  244.3812,  359.7083,    0.0000,    1.0000,    0.0000
    2.3000,    7.0292,   -0.1210,    0.0000,  245.0774,  359.7694,    0.0000,    1.0000,    0.0000
    2.4000,    7.1667,   -0.1219,    0.0000,  245.7877,  359.8317,    0.0000,    1.0000,    0.0000
    2.5000,    7.2694,   -0.1220,    0.0000,  246.5104,  359.8953,    0.0000,    1.0000,    0.0000
    2.6000,    7.2522,   -0.1213,    0.0000,  247.2377,    7.2759,    0.0000,    1.0000,    0.0000
    2.7000,    7.1133,   -0.1199,   88.3837,  247.9559,    0.2026,    0.0000,    1.0000,    0.0000
    2.8000,    7.0573,   -0.1176,   99.6608,  248.6638,    0.0889,    0.0000,    0.0000,    0.0000
