2023: 7:12: 8:57:51:384
      time   velocity     latpos     clutch       ypos    heading  traflight       gear     segnum 

    0.1000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    0.2000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    0.3000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    0.4000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    0.5000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    0.6000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    0.7000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    0.8000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    0.9000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    1.0000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    1.1000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    1.2000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    1.3000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    1.4000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    1.5000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    1.6000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    1.7000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    1.8000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    1.9000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    2.0000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    2.1000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    2.2000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    2.3000,    0.0000,    2.9500,    0.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    2.4000,    0.0000,    2.9500,   99.2296, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    2.5000,    0.0000,    2.9500,   99.9907, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    2.6000,    0.0000,    2.9500,   99.9998, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    2.7000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    2.8000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    2.9000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    3.0000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    3.1000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    3.2000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    3.3000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    3.4000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    3.5000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    3.6000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    3.7000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    3.8000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    3.9000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    4.0000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    4.1000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    4.2000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    4.3000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    4.4000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    4.5000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    4.6000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    4.7000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    0.0000,   10.0000
    4.8000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    1.0000,   10.0000
    4.9000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    1.0000,   10.0000
    5.0000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    1.0000,   10.0000
    5.1000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    1.0000,   10.0000
    5.2000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    1.0000,   10.0000
    5.3000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    1.0000,   10.0000
    5.4000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    1.0000,   10.0000
    5.5000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    1.0000,   10.0000
    5.6000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    1.0000,   10.0000
    5.7000,    0.0000,    2.9500,  100.0000, -897.6342,    0.0000,    0.0000,    1.0000,   10.0000
    5.8000,    0.0382,    2.9501,   99.3106, -897.6339,    0.0039,    0.0000,    1.0000,   10.0000
    5.9000,    0.2273,    2.9502,   87.3249, -897.6238,    0.0109,    0.0000,    1.0000,   10.0000
    6.0000,    0.4265,    2.9498,   41.1293, -897.5992,    0.0004,    0.0000,    1.0000,   10.0000
    6.1000,    0.6265,    2.9495,   11.4370, -897.5598,   -0.0279,    0.0000,    1.0000,   10.0000
    6.2000,    0.7194,    2.9489,    0.3000, -897.5079,  350.4891,    0.0000,    1.0000,   10.0000
    6.3000,    0.7248,    2.9483,    0.0091, -897.4542,  359.6055,    0.0000,    1.0000,   10.0000
    6.4000,    0.7278,    2.9475,    0.0003, -897.4004,  359.8392,    0.0000,    1.0000,   10.0000
    6.5000,    0.7307,    2.9467,    0.0000, -897.3464,  359.8041,    0.0000,    1.0000,   10.0000
    6.6000,    0.7336,    2.9459,    0.0000, -897.2921,  359.7617,    0.0000,    1.0000,   10.0000
    6.7000,    0.7364,    2.9451,    0.0000, -897.2375,  359.7226,    0.0000,    1.0000,   10.0000
    6.8000,    0.7393,    2.9442,    0.0000, -897.1829,  359.6881,    0.0000,    1.0000,   10.0000
    6.9000,    0.7420,    2.9434,    0.0000, -897.1279,  359.6524,    0.0000,    1.0000,   10.0000
    7.0000,    0.7447,    2.9426,    0.0000, -897.0727,  359.6167,    0.0000,    1.0000,   10.0000
    7.1000,    0.7473,    2.9417,    0.0000, -897.0173,  359.5810,    0.0000,    1.0000,   10.0000
    7.2000,    0.7499,    2.9408,    0.0000, -896.9619,  359.5466,    0.0000,    1.0000,   10.0000
    7.3000,    0.7524,    2.9399,    0.0000, -896.9061,  359.5144,    0.0000,    1.0000,   10.0000
    7.4000,    0.7554,    2.9390,    0.0000, -896.8501,  359.4832,    0.0000,    1.0000,   10.0000
    7.5000,    0.7622,    2.9380,    0.0000, -896.7938,  359.4520,    0.0000,    1.0000,   10.0000
    7.6000,    0.7737,    2.9371,    0.0000, -896.7368,  359.4211,    0.0000,    1.0000,   10.0000
    7.7000,    0.7886,    2.9362,    0.0000, -896.6786,  359.3959,    0.0000,    1.0000,   10.0000
    7.8000,    0.8066,    2.9355,    0.0000, -896.6191,  359.3796,    0.0000,    1.0000,   10.0000
    7.9000,    0.8282,    2.9349,    0.0000, -896.5581,  359.3656,    0.0000,    1.0000,   10.0000
    8.0000,    0.8556,    2.9343,    0.0000, -896.4952,  359.3533,    0.0000,    1.0000,   10.0000
    8.1000,    0.8889,    2.9336,    0.0000, -896.4300,  359.3408,    0.0000,    1.0000,   10.0000
    8.2000,    0.9306,    2.9330,    0.0000, -896.3619,  359.3292,    0.0000,    1.0000,   10.0000
    8.3000,    0.9753,    2.9323,    0.0000, -896.2905,  359.3196,    0.0000,    1.0000,   10.0000
    8.4000,    1.0199,    2.9317,    0.0000, -896.2157,  359.3123,    0.0000,    1.0000,   10.0000
    8.5000,    1.0702,    2.9311,    0.0000, -896.1373,  359.3073,    0.0000,    1.0000,   10.0000
    8.6000,    1.1311,    2.9304,    0.0000, -896.0546,  359.3020,    0.0000,    1.0000,   10.0000
    8.7000,    1.1996,    2.9296,    0.0000, -895.9672,  359.2936,    0.0000,    1.0000,   10.0000
    8.8000,    1.2942,    2.9288,    0.0000, -895.8737,  359.2837,    0.0000,    1.0000,   10.0000
    8.9000,    1.4027,    2.9278,    0.0000, -895.7723,  359.2738,    0.0000,    1.0000,   10.0000
